release_id,task_id,family,source,execution_mode,model_alias,model_display_name,requested_model_id,provider,condition,passed,input_tokens,output_tokens,thoughts_tokens,total_tokens,opus_gene_source,subset,subset_memberships,source_run_id,source_segment,protocol,runner_seed,provider_sampling_seed,trial_count,manifest_sha256,skill_asset_set_sha256,opus_gene_asset_set_sha256,gemini_gene_asset_set_sha256
73d08c560817d745c8415927,T0149,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,702,1335,0,2037,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0150,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,581,923,0,1504,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0151,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,614,784,0,1398,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0152,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,602,1216,0,1818,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0153,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,1,697,1075,0,1772,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0154,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,674,884,0,1558,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0155,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,662,974,0,1636,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0156,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,618,1024,0,1642,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0157,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,720,1506,0,2226,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0158,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,607,1017,0,1624,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0159,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,533,685,0,1218,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0160,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,570,1129,0,1699,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0161,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,702,1590,0,2292,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0162,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,618,1565,0,2183,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0163,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,634,1893,0,2527,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0164,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,607,1113,0,1720,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0165,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,620,959,0,1579,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0166,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,758,1184,0,1942,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0167,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,801,1213,0,2014,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0168,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,656,891,0,1547,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0169,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,650,1013,0,1663,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0170,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,666,1017,0,1683,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0171,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,827,1530,0,2357,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0172,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,641,923,0,1564,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0173,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,582,1006,0,1588,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0174,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,659,803,0,1462,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0175,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,691,1151,0,1842,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0176,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,608,1080,0,1688,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0177,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,798,757,0,1555,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0178,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,641,1124,0,1765,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0179,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,655,1389,0,2044,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0180,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,655,1247,0,1902,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0181,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,665,1513,0,2178,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0182,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,630,790,0,1420,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0183,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,810,1145,0,1955,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0184,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,754,854,0,1608,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0185,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,746,944,0,1690,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0186,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,677,1188,0,1865,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0187,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,704,978,0,1682,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0188,code_generation,v3_imported_solution_first_runtime,subprocess_cli,gemini_pro,Google Gemini 3.1 Pro Preview,gemini-3.1-pro-preview,Google Gemini API,no_context,0,601,1638,0,2239,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_gemini_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
